image_id,discard_reason,technical_warning_name
2905.png,demasiados componentes/células segmentadas,warning_too_many_components
2906.png,demasiados componentes/células segmentadas,warning_too_many_components
2909.png,demasiados componentes/células segmentadas,warning_too_many_components
2910.png,demasiados componentes/células segmentadas,warning_too_many_components
2911.png,demasiados componentes/células segmentadas,warning_too_many_components
2913.png,demasiados componentes/células segmentadas,warning_too_many_components
2914.png,demasiados componentes/células segmentadas,warning_too_many_components
2915.png,demasiados componentes/células segmentadas,warning_too_many_components
2917.png,demasiados componentes/células segmentadas,warning_too_many_components
2918.png,demasiados componentes/células segmentadas,warning_too_many_components
2920.png,demasiados componentes/células segmentadas,warning_too_many_components
2921.png,demasiados componentes/células segmentadas,warning_too_many_components
2922.png,demasiados componentes/células segmentadas,warning_too_many_components
2923.png,demasiados componentes/células segmentadas,warning_too_many_components
2924.png,demasiados componentes/células segmentadas,warning_too_many_components
2925.png,demasiados componentes/células segmentadas,warning_too_many_components
2926.png,demasiados componentes/células segmentadas,warning_too_many_components
2929.png,demasiados componentes/células segmentadas,warning_too_many_components
2930.png,demasiados componentes/células segmentadas,warning_too_many_components
2931.png,demasiados componentes/células segmentadas,warning_too_many_components
2932.png,demasiados componentes/células segmentadas,warning_too_many_components
2933.png,demasiados componentes/células segmentadas,warning_too_many_components
2934.png,demasiados componentes/células segmentadas,warning_too_many_components
2935.png,demasiados componentes/células segmentadas,warning_too_many_components
2936.png,demasiados componentes/células segmentadas,warning_too_many_components
2938.png,demasiados componentes/células segmentadas,warning_too_many_components
2939.png,demasiados componentes/células segmentadas,warning_too_many_components
2941.png,demasiados componentes/células segmentadas,warning_too_many_components
2944.png,demasiados componentes/células segmentadas,warning_too_many_components
2945.png,demasiados componentes/células segmentadas,warning_too_many_components
2946.png,demasiados componentes/células segmentadas,warning_too_many_components
2947.png,demasiados componentes/células segmentadas,warning_too_many_components
2949.png,demasiados componentes/células segmentadas,warning_too_many_components
2951.png,demasiados componentes/células segmentadas,warning_too_many_components
2952.png,demasiados componentes/células segmentadas,warning_too_many_components
2953.png,demasiados componentes/células segmentadas,warning_too_many_components
2954.png,demasiados componentes/células segmentadas,warning_too_many_components
2961.png,demasiados componentes/células segmentadas,warning_too_many_components
2962.png,demasiados componentes/células segmentadas,warning_too_many_components
2963.png,demasiados componentes/células segmentadas,warning_too_many_components
2965.png,demasiados componentes/células segmentadas,warning_too_many_components
2966.png,demasiados componentes/células segmentadas,warning_too_many_components
2967.png,demasiados componentes/células segmentadas,warning_too_many_components
2969.png,demasiados componentes/células segmentadas,warning_too_many_components
2970.png,demasiados componentes/células segmentadas,warning_too_many_components
2973.png,demasiados componentes/células segmentadas,warning_too_many_components
2975.png,demasiados componentes/células segmentadas,warning_too_many_components
2976.png,demasiados componentes/células segmentadas,warning_too_many_components
2978.png,demasiados componentes/células segmentadas,warning_too_many_components
2979.png,demasiados componentes/células segmentadas,warning_too_many_components
2980.png,demasiados componentes/células segmentadas,warning_too_many_components
2983.png,demasiados componentes/células segmentadas,warning_too_many_components
2984.png,demasiados componentes/células segmentadas,warning_too_many_components
2986.png,demasiados componentes/células segmentadas,warning_too_many_components
2988.png,demasiados componentes/células segmentadas,warning_too_many_components
2990.png,demasiados componentes/células segmentadas,warning_too_many_components
2992.png,demasiados componentes/células segmentadas,warning_too_many_components
2994.png,demasiados componentes/células segmentadas,warning_too_many_components
2995.png,demasiados componentes/células segmentadas,warning_too_many_components
2996.png,demasiados componentes/células segmentadas,warning_too_many_components
2997.png,demasiados componentes/células segmentadas,warning_too_many_components
2998.png,demasiados componentes/células segmentadas,warning_too_many_components
2999.png,demasiados componentes/células segmentadas,warning_too_many_components
3000.png,demasiados componentes/células segmentadas,warning_too_many_components
3001.png,demasiados componentes/células segmentadas,warning_too_many_components
3002.png,demasiados componentes/células segmentadas,warning_too_many_components
3003.png,demasiados componentes/células segmentadas,warning_too_many_components
3004.png,demasiados componentes/células segmentadas,warning_too_many_components
3005.png,demasiados componentes/células segmentadas,warning_too_many_components
3007.png,demasiados componentes/células segmentadas,warning_too_many_components
3008.png,demasiados componentes/células segmentadas,warning_too_many_components
3009.png,demasiados componentes/células segmentadas,warning_too_many_components
3010.png,demasiados componentes/células segmentadas,warning_too_many_components
3011.png,demasiados componentes/células segmentadas,warning_too_many_components
3012.png,demasiados componentes/células segmentadas,warning_too_many_components
3013.png,demasiados componentes/células segmentadas,warning_too_many_components
3014.png,demasiados componentes/células segmentadas,warning_too_many_components
3015.png,demasiados componentes/células segmentadas,warning_too_many_components
3016.png,demasiados componentes/células segmentadas,warning_too_many_components
3017.png,demasiados componentes/células segmentadas,warning_too_many_components
3018.png,demasiados componentes/células segmentadas,warning_too_many_components
3019.png,demasiados componentes/células segmentadas,warning_too_many_components
3020.png,demasiados componentes/células segmentadas,warning_too_many_components
3021.png,demasiados componentes/células segmentadas,warning_too_many_components
3022.png,demasiados componentes/células segmentadas,warning_too_many_components
3023.png,demasiados componentes/células segmentadas,warning_too_many_components
3024.png,demasiados componentes/células segmentadas,warning_too_many_components
3025.png,demasiados componentes/células segmentadas,warning_too_many_components
3026.png,demasiados componentes/células segmentadas,warning_too_many_components
3027.png,demasiados componentes/células segmentadas,warning_too_many_components
3028.png,demasiados componentes/células segmentadas,warning_too_many_components
3029.png,demasiados componentes/células segmentadas,warning_too_many_components
3031.png,demasiados componentes/células segmentadas,warning_too_many_components
3032.png,demasiados componentes/células segmentadas,warning_too_many_components
3033.png,demasiados componentes/células segmentadas,warning_too_many_components
3034.png,demasiados componentes/células segmentadas,warning_too_many_components
3035.png,demasiados componentes/células segmentadas,warning_too_many_components
3036.png,demasiados componentes/células segmentadas,warning_too_many_components
3037.png,demasiados componentes/células segmentadas,warning_too_many_components
3038.png,demasiados componentes/células segmentadas,warning_too_many_components
3039.png,demasiados componentes/células segmentadas,warning_too_many_components
3043.png,demasiados componentes/células segmentadas,warning_too_many_components
3044.png,demasiados componentes/células segmentadas,warning_too_many_components
3045.png,demasiados componentes/células segmentadas,warning_too_many_components
3047.png,demasiados componentes/células segmentadas,warning_too_many_components
3056.png,demasiados componentes/células segmentadas,warning_too_many_components
3057.png,demasiados componentes/células segmentadas,warning_too_many_components
3058.png,demasiados componentes/células segmentadas,warning_too_many_components
3062.png,demasiados componentes/células segmentadas,warning_too_many_components
3063.png,demasiados componentes/células segmentadas,warning_too_many_components
3066.png,demasiados componentes/células segmentadas,warning_too_many_components
3070.png,demasiados componentes/células segmentadas,warning_too_many_components
3072.png,demasiados componentes/células segmentadas,warning_too_many_components
3076.png,demasiados componentes/células segmentadas,warning_too_many_components
3078.png,demasiados componentes/células segmentadas,warning_too_many_components
3079.png,demasiados componentes/células segmentadas,warning_too_many_components
3080.png,demasiados componentes/células segmentadas,warning_too_many_components
3081.png,demasiados componentes/células segmentadas,warning_too_many_components
3084.png,demasiados componentes/células segmentadas,warning_too_many_components
3089.png,demasiados componentes/células segmentadas,warning_too_many_components
3092.png,demasiados componentes/células segmentadas,warning_too_many_components
3095.png,demasiados componentes/células segmentadas,warning_too_many_components
3097.png,demasiados componentes/células segmentadas,warning_too_many_components
3102.png,demasiados componentes/células segmentadas,warning_too_many_components
3104.png,demasiados componentes/células segmentadas,warning_too_many_components
3106.png,demasiados componentes/células segmentadas,warning_too_many_components
3107.png,demasiados componentes/células segmentadas,warning_too_many_components
3109.png,demasiados componentes/células segmentadas,warning_too_many_components
3112.png,demasiados componentes/células segmentadas,warning_too_many_components
3113.png,demasiados componentes/células segmentadas,warning_too_many_components
3114.png,demasiados componentes/células segmentadas,warning_too_many_components
3115.png,demasiados componentes/células segmentadas,warning_too_many_components
3118.png,demasiados componentes/células segmentadas,warning_too_many_components
3120.png,demasiados componentes/células segmentadas,warning_too_many_components
3122.png,demasiados componentes/células segmentadas,warning_too_many_components
3123.png,demasiados componentes/células segmentadas,warning_too_many_components
3135.png,demasiados componentes/células segmentadas,warning_too_many_components
3145.png,demasiados componentes/células segmentadas,warning_too_many_components
3166.png,demasiados componentes/células segmentadas,warning_too_many_components
3175.png,demasiados componentes/células segmentadas,warning_too_many_components
3188.png,demasiados componentes/células segmentadas,warning_too_many_components
3198.png,demasiados componentes/células segmentadas,warning_too_many_components
3227.png,demasiados componentes/células segmentadas,warning_too_many_components
3251.png,demasiados componentes/células segmentadas,warning_too_many_components
3277.png,demasiados componentes/células segmentadas,warning_too_many_components
3284.png,demasiados componentes/células segmentadas,warning_too_many_components
3288.png,demasiados componentes/células segmentadas,warning_too_many_components
3297.png,demasiados componentes/células segmentadas,warning_too_many_components
3322.png,demasiados componentes/células segmentadas,warning_too_many_components
3323.png,demasiados componentes/células segmentadas,warning_too_many_components
3338.png,demasiados componentes/células segmentadas,warning_too_many_components
3339.png,demasiados componentes/células segmentadas,warning_too_many_components
3340.png,demasiados componentes/células segmentadas,warning_too_many_components
3341.png,demasiados componentes/células segmentadas,warning_too_many_components
3343.png,demasiados componentes/células segmentadas,warning_too_many_components
3345.png,demasiados componentes/células segmentadas,warning_too_many_components
3346.png,demasiados componentes/células segmentadas,warning_too_many_components
3348.png,demasiados componentes/células segmentadas,warning_too_many_components
3349.png,demasiados componentes/células segmentadas,warning_too_many_components
3350.png,demasiados componentes/células segmentadas,warning_too_many_components
3352.png,demasiados componentes/células segmentadas,warning_too_many_components
3353.png,demasiados componentes/células segmentadas,warning_too_many_components
3354.png,demasiados componentes/células segmentadas,warning_too_many_components
3355.png,demasiados componentes/células segmentadas,warning_too_many_components
3356.png,demasiados componentes/células segmentadas,warning_too_many_components
3359.png,demasiados componentes/células segmentadas,warning_too_many_components
3360.png,demasiados componentes/células segmentadas,warning_too_many_components
3361.png,demasiados componentes/células segmentadas,warning_too_many_components
3362.png,demasiados componentes/células segmentadas,warning_too_many_components
3363.png,demasiados componentes/células segmentadas,warning_too_many_components
3365.png,demasiados componentes/células segmentadas,warning_too_many_components
3366.png,demasiados componentes/células segmentadas,warning_too_many_components
3370.png,demasiados componentes/células segmentadas,warning_too_many_components
3372.png,demasiados componentes/células segmentadas,warning_too_many_components
3373.png,demasiados componentes/células segmentadas,warning_too_many_components
3374.png,demasiados componentes/células segmentadas,warning_too_many_components
3376.png,demasiados componentes/células segmentadas,warning_too_many_components
3378.png,demasiados componentes/células segmentadas,warning_too_many_components
3379.png,demasiados componentes/células segmentadas,warning_too_many_components
3380.png,demasiados componentes/células segmentadas,warning_too_many_components
3381.png,demasiados componentes/células segmentadas,warning_too_many_components
3383.png,demasiados componentes/células segmentadas,warning_too_many_components
3384.png,demasiados componentes/células segmentadas,warning_too_many_components
3385.png,demasiados componentes/células segmentadas,warning_too_many_components
3386.png,demasiados componentes/células segmentadas,warning_too_many_components
3387.png,demasiados componentes/células segmentadas,warning_too_many_components
3388.png,demasiados componentes/células segmentadas,warning_too_many_components
3389.png,demasiados componentes/células segmentadas,warning_too_many_components
3390.png,demasiados componentes/células segmentadas,warning_too_many_components
3391.png,demasiados componentes/células segmentadas,warning_too_many_components
3392.png,demasiados componentes/células segmentadas,warning_too_many_components
3394.png,demasiados componentes/células segmentadas,warning_too_many_components
3395.png,demasiados componentes/células segmentadas,warning_too_many_components
3396.png,demasiados componentes/células segmentadas,warning_too_many_components
3400.png,demasiados componentes/células segmentadas,warning_too_many_components
3403.png,demasiados componentes/células segmentadas,warning_too_many_components
3404.png,demasiados componentes/células segmentadas,warning_too_many_components
3405.png,demasiados componentes/células segmentadas,warning_too_many_components
3406.png,demasiados componentes/células segmentadas,warning_too_many_components
3407.png,demasiados componentes/células segmentadas,warning_too_many_components
3408.png,demasiados componentes/células segmentadas,warning_too_many_components
3409.png,demasiados componentes/células segmentadas,warning_too_many_components
3412.png,demasiados componentes/células segmentadas,warning_too_many_components
3413.png,demasiados componentes/células segmentadas,warning_too_many_components
3414.png,demasiados componentes/células segmentadas,warning_too_many_components
3415.png,demasiados componentes/células segmentadas,warning_too_many_components
3416.png,demasiados componentes/células segmentadas,warning_too_many_components
3419.png,demasiados componentes/células segmentadas,warning_too_many_components
3420.png,demasiados componentes/células segmentadas,warning_too_many_components
3422.png,demasiados componentes/células segmentadas,warning_too_many_components
3423.png,demasiados componentes/células segmentadas,warning_too_many_components
3424.png,demasiados componentes/células segmentadas,warning_too_many_components
3425.png,demasiados componentes/células segmentadas,warning_too_many_components
3426.png,demasiados componentes/células segmentadas,warning_too_many_components
3427.png,demasiados componentes/células segmentadas,warning_too_many_components
3428.png,demasiados componentes/células segmentadas,warning_too_many_components
3430.png,demasiados componentes/células segmentadas,warning_too_many_components
3431.png,demasiados componentes/células segmentadas,warning_too_many_components
3433.png,demasiados componentes/células segmentadas,warning_too_many_components
3434.png,demasiados componentes/células segmentadas,warning_too_many_components
3435.png,demasiados componentes/células segmentadas,warning_too_many_components
3436.png,demasiados componentes/células segmentadas,warning_too_many_components
3437.png,demasiados componentes/células segmentadas,warning_too_many_components
3438.png,demasiados componentes/células segmentadas,warning_too_many_components
3439.png,demasiados componentes/células segmentadas,warning_too_many_components
3440.png,demasiados componentes/células segmentadas,warning_too_many_components
3441.png,demasiados componentes/células segmentadas,warning_too_many_components
3443.png,demasiados componentes/células segmentadas,warning_too_many_components
3450.png,demasiados componentes/células segmentadas,warning_too_many_components
3451.png,demasiados componentes/células segmentadas,warning_too_many_components
3456.png,demasiados componentes/células segmentadas,warning_too_many_components
3462.png,demasiados componentes/células segmentadas,warning_too_many_components
3470.png,demasiados componentes/células segmentadas,warning_too_many_components
3471.png,demasiados componentes/células segmentadas,warning_too_many_components
3485.png,demasiados componentes/células segmentadas,warning_too_many_components
3492.png,demasiados componentes/células segmentadas,warning_too_many_components
3493.png,demasiados componentes/células segmentadas,warning_too_many_components
3497.png,demasiados componentes/células segmentadas,warning_too_many_components
3498.png,demasiados componentes/células segmentadas,warning_too_many_components
3508.png,demasiados componentes/células segmentadas,warning_too_many_components
3509.png,demasiados componentes/células segmentadas,warning_too_many_components
3511.png,demasiados componentes/células segmentadas,warning_too_many_components
3513.png,demasiados componentes/células segmentadas,warning_too_many_components
3516.png,demasiados componentes/células segmentadas,warning_too_many_components
3520.png,demasiados componentes/células segmentadas,warning_too_many_components
3521.png,demasiados componentes/células segmentadas,warning_too_many_components
3523.png,demasiados componentes/células segmentadas,warning_too_many_components
3524.png,demasiados componentes/células segmentadas,warning_too_many_components
3528.png,demasiados componentes/células segmentadas,warning_too_many_components
3529.png,demasiados componentes/células segmentadas,warning_too_many_components
3530.png,demasiados componentes/células segmentadas,warning_too_many_components
3532.png,demasiados componentes/células segmentadas,warning_too_many_components
3534.png,demasiados componentes/células segmentadas,warning_too_many_components
3536.png,demasiados componentes/células segmentadas,warning_too_many_components
3538.png,demasiados componentes/células segmentadas,warning_too_many_components
3539.png,demasiados componentes/células segmentadas,warning_too_many_components
3541.png,demasiados componentes/células segmentadas,warning_too_many_components
3544.png,demasiados componentes/células segmentadas,warning_too_many_components
3546.png,demasiados componentes/células segmentadas,warning_too_many_components
3549.png,demasiados componentes/células segmentadas,warning_too_many_components
3550.png,demasiados componentes/células segmentadas,warning_too_many_components
3552.png,demasiados componentes/células segmentadas,warning_too_many_components
3553.png,demasiados componentes/células segmentadas,warning_too_many_components
3558.png,demasiados componentes/células segmentadas,warning_too_many_components
3560.png,demasiados componentes/células segmentadas,warning_too_many_components
3562.png,demasiados componentes/células segmentadas,warning_too_many_components
3563.png,demasiados componentes/células segmentadas,warning_too_many_components
3565.png,demasiados componentes/células segmentadas,warning_too_many_components
3566.png,demasiados componentes/células segmentadas,warning_too_many_components
3569.png,demasiados componentes/células segmentadas,warning_too_many_components
3570.png,demasiados componentes/células segmentadas,warning_too_many_components
3571.png,demasiados componentes/células segmentadas,warning_too_many_components
3572.png,demasiados componentes/células segmentadas,warning_too_many_components
3576.png,demasiados componentes/células segmentadas,warning_too_many_components
3577.png,demasiados componentes/células segmentadas,warning_too_many_components
3578.png,demasiados componentes/células segmentadas,warning_too_many_components
3579.png,demasiados componentes/células segmentadas,warning_too_many_components
3580.png,demasiados componentes/células segmentadas,warning_too_many_components
3581.png,demasiados componentes/células segmentadas,warning_too_many_components
3582.png,demasiados componentes/células segmentadas,warning_too_many_components
3583.png,demasiados componentes/células segmentadas,warning_too_many_components
3587.png,demasiados componentes/células segmentadas,warning_too_many_components
3589.png,demasiados componentes/células segmentadas,warning_too_many_components
3590.png,demasiados componentes/células segmentadas,warning_too_many_components
3591.png,demasiados componentes/células segmentadas,warning_too_many_components
3593.png,demasiados componentes/células segmentadas,warning_too_many_components
3594.png,demasiados componentes/células segmentadas,warning_too_many_components
3596.png,demasiados componentes/células segmentadas,warning_too_many_components
3597.png,demasiados componentes/células segmentadas,warning_too_many_components
3599.png,demasiados componentes/células segmentadas,warning_too_many_components
3600.png,demasiados componentes/células segmentadas,warning_too_many_components
3606.png,demasiados componentes/células segmentadas,warning_too_many_components
3607.png,demasiados componentes/células segmentadas,warning_too_many_components
3608.png,demasiados componentes/células segmentadas,warning_too_many_components
3609.png,demasiados componentes/células segmentadas,warning_too_many_components
3615.png,demasiados componentes/células segmentadas,warning_too_many_components
3617.png,demasiados componentes/células segmentadas,warning_too_many_components
3623.png,demasiados componentes/células segmentadas,warning_too_many_components
3624.png,demasiados componentes/células segmentadas,warning_too_many_components
3625.png,demasiados componentes/células segmentadas,warning_too_many_components
3627.png,demasiados componentes/células segmentadas,warning_too_many_components
3629.png,demasiados componentes/células segmentadas,warning_too_many_components
3632.png,demasiados componentes/células segmentadas,warning_too_many_components
3635.png,demasiados componentes/células segmentadas,warning_too_many_components
3640.png,demasiados componentes/células segmentadas,warning_too_many_components
3642.png,demasiados componentes/células segmentadas,warning_too_many_components
3644.png,demasiados componentes/células segmentadas,warning_too_many_components
3646.png,demasiados componentes/células segmentadas,warning_too_many_components
3744.png,demasiados componentes/células segmentadas,warning_too_many_components
3838.png,demasiados componentes/células segmentadas,warning_too_many_components
3944.png,demasiados componentes/células segmentadas,warning_too_many_components
4238.png,demasiados componentes/células segmentadas,warning_too_many_components
4251.png,demasiados componentes/células segmentadas,warning_too_many_components
4300.png,demasiados componentes/células segmentadas,warning_too_many_components
4311.png,demasiados componentes/células segmentadas,warning_too_many_components
4356.png,demasiados componentes/células segmentadas,warning_too_many_components
4379.png,demasiados componentes/células segmentadas,warning_too_many_components
4419.png,demasiados componentes/células segmentadas,warning_too_many_components
4421.png,demasiados componentes/células segmentadas,warning_too_many_components
4683.png,demasiados componentes/células segmentadas,warning_too_many_components
4687.png,demasiados componentes/células segmentadas,warning_too_many_components
4705.png,demasiados componentes/células segmentadas,warning_too_many_components
4720.png,demasiados componentes/células segmentadas,warning_too_many_components
4725.png,demasiados componentes/células segmentadas,warning_too_many_components
4735.png,demasiados componentes/células segmentadas,warning_too_many_components
4743.png,demasiados componentes/células segmentadas,warning_too_many_components
4762.png,demasiados componentes/células segmentadas,warning_too_many_components
4778.png,demasiados componentes/células segmentadas,warning_too_many_components
4779.png,demasiados componentes/células segmentadas,warning_too_many_components
4788.png,demasiados componentes/células segmentadas,warning_too_many_components
4803.png,demasiados componentes/células segmentadas,warning_too_many_components
4807.png,demasiados componentes/células segmentadas,warning_too_many_components
4815.png,demasiados componentes/células segmentadas,warning_too_many_components
4819.png,demasiados componentes/células segmentadas,warning_too_many_components
4829.png,demasiados componentes/células segmentadas,warning_too_many_components
4830.png,demasiados componentes/células segmentadas,warning_too_many_components
4839.png,demasiados componentes/células segmentadas,warning_too_many_components
4844.png,demasiados componentes/células segmentadas,warning_too_many_components
4846.png,demasiados componentes/células segmentadas,warning_too_many_components
4877.png,demasiados componentes/células segmentadas,warning_too_many_components
4883.png,demasiados componentes/células segmentadas,warning_too_many_components
4921.png,demasiados componentes/células segmentadas,warning_too_many_components
4934.png,demasiados componentes/células segmentadas,warning_too_many_components
4944.png,demasiados componentes/células segmentadas,warning_too_many_components
4946.png,demasiados componentes/células segmentadas,warning_too_many_components
5125.png,demasiados componentes/células segmentadas,warning_too_many_components
5156.png,demasiados componentes/células segmentadas,warning_too_many_components
5249.png,demasiados componentes/células segmentadas,warning_too_many_components
5336.png,demasiados componentes/células segmentadas,warning_too_many_components
5375.png,demasiados componentes/células segmentadas,warning_too_many_components
5467.png,demasiados componentes/células segmentadas,warning_too_many_components
5508.png,demasiados componentes/células segmentadas,warning_too_many_components
5662.png,demasiados componentes/células segmentadas,warning_too_many_components
5688.png,demasiados componentes/células segmentadas,warning_too_many_components
5692.png,demasiados componentes/células segmentadas,warning_too_many_components
5694.png,demasiados componentes/células segmentadas,warning_too_many_components
5700.png,demasiados componentes/células segmentadas,warning_too_many_components
5705.png,demasiados componentes/células segmentadas,warning_too_many_components
5719.png,demasiados componentes/células segmentadas,warning_too_many_components
5813.png,demasiados componentes/células segmentadas,warning_too_many_components
5853.png,demasiados componentes/células segmentadas,warning_too_many_components
5870.png,demasiados componentes/células segmentadas,warning_too_many_components
5932.png,demasiados componentes/células segmentadas,warning_too_many_components
5982.png,demasiados componentes/células segmentadas,warning_too_many_components
6052.png,demasiados componentes/células segmentadas,warning_too_many_components
6232.png,demasiados componentes/células segmentadas,warning_too_many_components
6331.png,demasiados componentes/células segmentadas,warning_too_many_components
6340.png,demasiados componentes/células segmentadas,warning_too_many_components
6341.png,demasiados componentes/células segmentadas,warning_too_many_components
6342.png,demasiados componentes/células segmentadas,warning_too_many_components
6366.png,demasiados componentes/células segmentadas,warning_too_many_components
6381.png,demasiados componentes/células segmentadas,warning_too_many_components
6520.png,demasiados componentes/células segmentadas,warning_too_many_components
6527.png,demasiados componentes/células segmentadas,warning_too_many_components
6619.png,demasiados componentes/células segmentadas,warning_too_many_components
6658.png,demasiados componentes/células segmentadas,warning_too_many_components
6734.png,demasiados componentes/células segmentadas,warning_too_many_components
6746.png,demasiados componentes/células segmentadas,warning_too_many_components
6757.png,demasiados componentes/células segmentadas,warning_too_many_components
7107.png,demasiados componentes/células segmentadas,warning_too_many_components
7126.png,demasiados componentes/células segmentadas,warning_too_many_components
7175.png,demasiados componentes/células segmentadas,warning_too_many_components
7176.png,demasiados componentes/células segmentadas,warning_too_many_components
7184.png,demasiados componentes/células segmentadas,warning_too_many_components
7188.png,demasiados componentes/células segmentadas,warning_too_many_components
7190.png,demasiados componentes/células segmentadas,warning_too_many_components
7194.png,demasiados componentes/células segmentadas,warning_too_many_components
7201.png,demasiados componentes/células segmentadas,warning_too_many_components
7204.png,demasiados componentes/células segmentadas,warning_too_many_components
7208.png,demasiados componentes/células segmentadas,warning_too_many_components
7209.png,demasiados componentes/células segmentadas,warning_too_many_components
7211.png,demasiados componentes/células segmentadas,warning_too_many_components
7212.png,demasiados componentes/células segmentadas,warning_too_many_components
7214.png,demasiados componentes/células segmentadas,warning_too_many_components
7217.png,demasiados componentes/células segmentadas,warning_too_many_components
7221.png,demasiados componentes/células segmentadas,warning_too_many_components
7269.png,demasiados componentes/células segmentadas,warning_too_many_components
7300.png,demasiados componentes/células segmentadas,warning_too_many_components
7308.png,demasiados componentes/células segmentadas,warning_too_many_components
7421.png,demasiados componentes/células segmentadas,warning_too_many_components
7511.png,demasiados componentes/células segmentadas,warning_too_many_components
7828.png,demasiados componentes/células segmentadas,warning_too_many_components
7992.png,demasiados componentes/células segmentadas,warning_too_many_components
8104.png,demasiados componentes/células segmentadas,warning_too_many_components
8107.png,demasiados componentes/células segmentadas,warning_too_many_components
8183.png,demasiados componentes/células segmentadas,warning_too_many_components
8383.png,demasiados componentes/células segmentadas,warning_too_many_components
9443.png,demasiados componentes/células segmentadas,warning_too_many_components
9461.png,demasiados componentes/células segmentadas,warning_too_many_components
9565.png,demasiados componentes/células segmentadas,warning_too_many_components
9622.png,demasiados componentes/células segmentadas,warning_too_many_components
9627.png,demasiados componentes/células segmentadas,warning_too_many_components
9634.png,demasiados componentes/células segmentadas,warning_too_many_components
9638.png,demasiados componentes/células segmentadas,warning_too_many_components
9642.png,demasiados componentes/células segmentadas,warning_too_many_components
9649.png,demasiados componentes/células segmentadas,warning_too_many_components
9650.png,demasiados componentes/células segmentadas,warning_too_many_components
9653.png,demasiados componentes/células segmentadas,warning_too_many_components
9654.png,demasiados componentes/células segmentadas,warning_too_many_components
9659.png,demasiados componentes/células segmentadas,warning_too_many_components
9662.png,demasiados componentes/células segmentadas,warning_too_many_components
9664.png,demasiados componentes/células segmentadas,warning_too_many_components
9667.png,demasiados componentes/células segmentadas,warning_too_many_components
9671.png,demasiados componentes/células segmentadas,warning_too_many_components
9682.png,demasiados componentes/células segmentadas,warning_too_many_components
9683.png,demasiados componentes/células segmentadas,warning_too_many_components
9686.png,demasiados componentes/células segmentadas,warning_too_many_components
9803.png,demasiados componentes/células segmentadas,warning_too_many_components
9835.png,demasiados componentes/células segmentadas,warning_too_many_components
9912.png,demasiados componentes/células segmentadas,warning_too_many_components
9931.png,demasiados componentes/células segmentadas,warning_too_many_components
9933.png,demasiados componentes/células segmentadas,warning_too_many_components
9934.png,demasiados componentes/células segmentadas,warning_too_many_components
9938.png,demasiados componentes/células segmentadas,warning_too_many_components
10016.png,demasiados componentes/células segmentadas,warning_too_many_components
10018.png,demasiados componentes/células segmentadas,warning_too_many_components
10019.png,demasiados componentes/células segmentadas,warning_too_many_components
10020.png,demasiados componentes/células segmentadas,warning_too_many_components
10021.png,demasiados componentes/células segmentadas,warning_too_many_components
10022.png,demasiados componentes/células segmentadas,warning_too_many_components
10023.png,demasiados componentes/células segmentadas,warning_too_many_components
10024.png,demasiados componentes/células segmentadas,warning_too_many_components
10025.png,demasiados componentes/células segmentadas,warning_too_many_components
10026.png,demasiados componentes/células segmentadas,warning_too_many_components
10027.png,demasiados componentes/células segmentadas,warning_too_many_components
10028.png,demasiados componentes/células segmentadas,warning_too_many_components
10029.png,demasiados componentes/células segmentadas,warning_too_many_components
10030.png,demasiados componentes/células segmentadas,warning_too_many_components
10031.png,demasiados componentes/células segmentadas,warning_too_many_components
10033.png,demasiados componentes/células segmentadas,warning_too_many_components
10034.png,demasiados componentes/células segmentadas,warning_too_many_components
10035.png,demasiados componentes/células segmentadas,warning_too_many_components
10036.png,demasiados componentes/células segmentadas,warning_too_many_components
10037.png,demasiados componentes/células segmentadas,warning_too_many_components
10038.png,demasiados componentes/células segmentadas,warning_too_many_components
10041.png,demasiados componentes/células segmentadas,warning_too_many_components
10042.png,demasiados componentes/células segmentadas,warning_too_many_components
10043.png,demasiados componentes/células segmentadas,warning_too_many_components
10044.png,demasiados componentes/células segmentadas,warning_too_many_components
10045.png,demasiados componentes/células segmentadas,warning_too_many_components
10046.png,demasiados componentes/células segmentadas,warning_too_many_components
10047.png,demasiados componentes/células segmentadas,warning_too_many_components
10048.png,demasiados componentes/células segmentadas,warning_too_many_components
10049.png,demasiados componentes/células segmentadas,warning_too_many_components
10051.png,demasiados componentes/células segmentadas,warning_too_many_components
10053.png,demasiados componentes/células segmentadas,warning_too_many_components
10054.png,demasiados componentes/células segmentadas,warning_too_many_components
10055.png,demasiados componentes/células segmentadas,warning_too_many_components
10056.png,demasiados componentes/células segmentadas,warning_too_many_components
10058.png,demasiados componentes/células segmentadas,warning_too_many_components
10059.png,demasiados componentes/células segmentadas,warning_too_many_components
10060.png,demasiados componentes/células segmentadas,warning_too_many_components
10062.png,demasiados componentes/células segmentadas,warning_too_many_components
10063.png,demasiados componentes/células segmentadas,warning_too_many_components
10064.png,demasiados componentes/células segmentadas,warning_too_many_components
10065.png,demasiados componentes/células segmentadas,warning_too_many_components
10067.png,demasiados componentes/células segmentadas,warning_too_many_components
10068.png,demasiados componentes/células segmentadas,warning_too_many_components
10069.png,demasiados componentes/células segmentadas,warning_too_many_components
10070.png,demasiados componentes/células segmentadas,warning_too_many_components
10072.png,demasiados componentes/células segmentadas,warning_too_many_components
10073.png,demasiados componentes/células segmentadas,warning_too_many_components
